77,3,27,0,24,5,122.5,-3.897037037,1
284,6,65,0,90,5,78.70070513,3.954051282,0
151,1,40,0,48,5,64.715,15.82175,1
707,7,180,1,197,5,88.145,9.377087302,1
176,3,45,0,55,3,88.21,3.943777778,0
103,1,30,0,34,5,80.505,9.260333333,1
249,5,70,0,82,5,93.52214286,1.826142857,1
868,16,245,0,291,5,90.80873087,2.417107143,1
146,2,38,0,45,5,87.36578947,5.628421053,1
304,3,79,0,99,5,74.08894515,9.322489451,1
101,1,30,0,29,5,94.605,8.955666667,1
252,6,64,0,76,2,95.54583333,1.897708333,1
232,4,60,0,73,2,88.68,3.740666667,0
315,6,105,1,105,3,104.4725,1.03,1
172,4,65,1,60,5,112.2489423,-1.212076923,1
129,6,34,0,40,1,101.5539216,-1.25754902,1
164,1,39,0,53,5,52.28076923,17.2874359,1
286,7,90,0,93,1,106.365,-0.478984127,0
537,8,151,0,183,1,85.14839818,4.259751656,0
190,4,46,0,59,4,86.65380435,3.196086957,1
569,6,141,0,190,5,68.9825,8.762056738,1
98,3,27,0,30,5,103.7,-0.342592593,1
196,5,56,0,64,5,98.78128571,0.165,0
85,3,23,0,24,5,110.7750725,-0.707536232,0
172,3,50,0,61,5,86.70633333,2.624133333,0
249,4,67,0,85,5,82.50539179,3.929029851,1
762,11,201,3,208,1,100.7419132,5.031438263,1
170,4,41,0,54,5,85.00685976,2.643780488,1
168,4,46,0,53,3,97.68858696,1.010434783,0
177,3,52,0,52,1,104.6416667,2.79224359,1
723,3,192,0,226,3,42.29375,27.77890625,0
615,4,146,2,198,5,55.05599315,16.07034247,1
226,2,60,0,65,5,84.735,10.78366667,1
204,2,46,1,44,2,102.5682609,10.33695652,0
537,6,150,1,185,3,77.12,7.4306,1
235,5,67,0,75,4,98.53250746,1.299104478,1
835,12,235,2,259,5,93.71791667,4.599751773,0
93,3,24,0,28,3,100.015,0.27875,0
88,1,23,0,28,1,80.49869565,7.555217391,0
631,6,196,0,159,5,105.0487415,9.615935374,1
407,7,105,2,114,5,99.75857143,3.784190476,1
960,7,252,0,328,5,60.18071429,13.97952381,1
149,3,36,0,47,5,84.205,3.484722222,0
83,2,24,1,27,5,99.48,0.374583333,1
590,7,141,0,199,2,66.99,7.764123607,1
293,5,81,0,93,5,93.25866667,3.200987654,0
161,2,47,1,51,5,91.1825,5.974680851,0
571,9,150,3,176,5,90.65433333,4.2998,1
352,8,103,0,113,4,100.9532828,0.625364078,1
87,3,25,0,29,1,100.2406667,-1.359733333,0
138,4,39,0,47,2,94.98490385,-0.384230769,1
244,2,64,0,69,4,83.145625,11.993125,0
540,10,139,0,166,4,91.69340647,3.273956835,0
87,1,23,0,30,4,73.14217391,7.356521739,1
3028,31,733,5,898,3,79.19150508,9.271107248,1
418,4,121,0,133,5,83.14116736,9.482272727,1
148,3,43,0,51,5,91.94713178,1.465968992,1
160,4,39,0,52,4,84.13875,2.193717949,1
484,6,128,0,155,1,82.73635417,6.516979167,0
82,4,24,0,29,2,98.52,-2.815833333,1
360,6,123,3,109,4,111.0567683,2.195609756,1
370,5,101,0,114,5,90.84289109,5.411584158,1
148,3,37,0,48,5,84.56531532,3.016666667,1
166,3,46,0,52,4,95.63688406,2.728405797,1
1785,19,458,1,543,2,82.06728453,8.43365778,0
163,4,44,0,52,5,95.68818182,0.999772727,1
152,3,37,0,44,5,93.71126126,3.510720721,1
97,2,28,0,32,3,95.93928571,1.401785714,1
211,3,54,1,70,4,78.89833333,5.426851852,1
143,2,38,1,45,1,87.36578947,5.267631579,0
108,2,35,0,35,1,104.4725,1.421714286,0
111,1,31,0,41,5,63.47967742,10.43354839,1
321,4,89,0,105,5,84.44226124,6.177808989,1
246,3,74,0,79,5,91.48211712,6.095495495,1
730,11,189,1,231,5,85.99545455,4.812231842,1
75,1,29,0,27,5,98.63448276,4.888965517,1
671,11,180,1,199,3,96.69590909,3.787762626,0
264,10,80,0,83,5,110.9425,-2.349,1
162,4,44,0,50,3,99.53363636,0.895909091,0
49,1,11,0,14,1,87.99727273,4.427272727,0
463,9,147,0,147,1,105.6566667,1.130612245,0
86,3,24,0,24,5,114.115,-1.054166667,0
199,5,64,1,70,3,101.31175,-0.82015625,0
263,6,69,2,85,5,90.9451087,1.738985507,1
226,2,64,0,61,5,93.720625,10.7078125,0
445,5,120,0,142,5,82.365,7.517083333,1
249,8,74,0,80,5,105.9867905,-1.427567568,1
83,3,26,0,26,5,113.4383333,-2.507820513,1
860,11,209,0,273,3,77.0437799,6.874784689,0
535,8,150,0,184,5,84.02775,4.244666667,1
79,2,23,1,24,2,106.8842391,0.016956522,0
880,5,265,0,256,2,71.31320755,20.24584906,0
175,3,50,0,55,5,96.85833333,2.898333333,1
1087,10,279,0,350,5,72.38746774,10.32498208,1
343,4,88,0,118,5,71.06409091,7.382613636,1
490,5,127,0,161,5,73.8051811,8.902283465,1
149,4,38,0,48,1,90.32934211,1.239210526,0
156,3,41,0,48,2,93.91943089,2.791626016,0
168,3,42,0,54,3,83.85357143,3.85,0
413,9,133,0,122,4,114.232548,0.14994152,1
223,1,69,0,74,1,46.06956522,27.83971014,0
422,6,109,2,123,5,92.92977829,5.346360856,1
279,5,76,4,90,5,91.22278947,2.946710526,1
88,2,26,0,33,5,86.26307692,0.537692308,1
3001,38,801,2,963,5,83.72975606,6.231283921,1
141,2,41,0,51,5,80.79335366,4.536341463,1
224,3,64,0,78,4,82.07541667,5.231666667,1
445,6,116,0,145,5,81.46166667,5.768132184,0
367,5,82,0,123,4,63.289,7.223536585,1
223,1,68,3,73,5,46.99441176,27.55691176,1
1338,17,353,0,432,1,82.22567905,6.274335944,0
197,2,59,0,64,5,85.12300847,8.579152542,1
68,1,20,0,23,5,89.245,4.108,0
100,1,24,0,37,5,52.05,9.611666667,1
159,3,41,0,49,5,91.85601626,3.12601626,0
165,3,44,2,48,5,99.65742424,3.040833333,1
